,casos_3156700,p_rt1_3156700,Rt_3156700,p_inc100k_3156700,temp_min_3156700,temp_max_3156700,umid_min_3156700,umid_max_3156700,pressao_min_3156700,pressao_max_3156700,precip_tot_3156700,casos_3154606,p_rt1_3154606,Rt_3154606,p_inc100k_3154606,temp_min_3154606,temp_max_3154606,umid_min_3154606,umid_max_3154606,pressao_min_3154606,pressao_max_3154606,precip_tot_3154606,casos_3106200,p_rt1_3106200,Rt_3106200,p_inc100k_3106200,temp_min_3106200,temp_max_3106200,umid_min_3106200,umid_max_3106200,pressao_min_3106200,pressao_max_3106200,precip_tot_3106200,temp_mean_3106200,temp_amp_3106200,umid_mean_3106200,umid_amp_3106200,pressao_mean_3106200,temp_mean_3154606,temp_amp_3154606,umid_mean_3154606,umid_amp_3154606,pressao_mean_3154606,temp_mean_3156700,temp_amp_3156700,umid_mean_3156700,umid_amp_3156700,pressao_mean_3156700
2018-03-25,2,0.18055709,0.49121532,1.4585233,18.417737714285714,25.755990142857144,63.192218857142855,94.57655799999999,1.00001687,1.0038218857142858,1.7642342451428572,10,0.50811744,1.0089709,2.9568565,19.355224714285715,27.348571714285715,59.28885357142857,91.43585657142856,0.9988478814285714,1.0032278571428572,0.5862985714285713,167,0.00095077575,0.73063654,6.622874,19.041355714285714,26.832842142857142,60.049504428571424,92.28099271428572,0.9992964385714286,1.0034206714285714,0.9807256999999999,22.93709892857143,7.791486428571428,76.16524857142858,32.23148828571429,0.0020621164285714033,23.351898214285715,7.993347,75.36235507142857,32.14700299999999,0.0021899878571429165,22.08686392857143,7.33825242857143,78.88438842857143,31.384339142857137,0.0019025078571428544
2018-04-01,2,0.35308972,0.7273408,1.4585233,16.69802842857143,25.750074,55.970522,93.75782428571428,1.001736137142857,1.0056554285714285,0.17889285400000002,7,0.24875419,0.72188467,2.0697997,17.673104285714285,27.664310714285712,49.667863714285716,90.57354928571428,1.00056028,1.0049599142857144,0.04635000257142857,189,0.25753975,0.93631846,7.495348,17.351714714285713,27.157653857142858,50.47401142857143,91.97998357142856,1.000986707142857,1.0052074,0.08239571428571428,22.254684285714283,9.805939142857145,71.2269975,41.50597214285713,0.0021103464285714413,22.668707499999996,9.991206428571427,70.1207065,40.90568557142856,0.002199817142857219,21.224051214285716,9.052045571428572,74.86417314285714,37.787302285714276,0.0019596457142857515
2018-04-15,0,0.0,0.0,0.0,16.338701285714286,24.11559614285714,61.506321571428565,94.83565585714287,1.0048475142857143,1.0079196428571429,1.3140585857142857,8,0.49237573,0.9907543,2.3654852,17.282693142857145,26.301949571428572,53.39847142857143,91.94210128571429,1.0037134714285714,1.0071201428571428,0.6059214191428571,128,0.0013048681,0.7084016,5.076215,17.123055714285716,25.60102642857143,54.719696285714285,92.62141157142857,1.0040378142857143,1.0073061571428572,0.9995556914285715,21.36204107142857,8.477970714285714,73.67055392857142,37.90171528571428,0.0016341714285714737,21.79232135714286,9.019256428571428,72.67028635714286,38.543629857142854,0.0017033357142857142,20.22714871428571,7.776894857142853,78.17098871428571,33.3293342857143,0.0015360642857142892
2018-04-22,0,0.0,0.0,0.0,14.439305000000001,21.508388,65.13857157142857,93.83948342857143,1.0059953857142856,1.0092386999999998,0.6278599721428572,5,0.21820311,0.65203506,1.4784282,15.740291071428572,24.255781000000002,55.24278957142857,87.98793142857143,1.0047309428571427,1.008333542857143,0.32992571571428575,143,0.06197527,0.84033054,5.6710835,15.428611,23.406747,57.14100628571429,89.38657714285715,1.0051763285714286,1.0085641142857142,0.27729857157142856,19.417679,7.978135999999999,73.26379171428572,32.24557085714286,0.0016938928571428313,19.998036035714286,8.51548992857143,71.6153605,32.74514185714286,0.0018013000000001167,17.9738465,7.069082999999999,79.48902749999999,28.700911857142856,0.0016216571428571136
2018-04-29,0,0.0,0.0,0.0,15.039428571428571,23.463348285714286,64.58743514285715,95.94161728571429,1.0051769142857143,1.0086108142857142,0.5051171414285714,27,0.99950397,3.2853668,7.9835124,16.054216571428572,26.112108428571428,53.216644714285714,93.15529028571429,1.0039364714285715,1.0078462714285714,0.10352714357142857,121,0.043022264,0.8112873,4.7986093,15.968566999999998,25.35980214285714,55.098281,94.01398114285713,1.0043536285714285,1.0080374428571428,0.19988571142857145,20.66418457142857,9.391235142857143,74.55613107142857,38.91570014285713,0.0018419071428571465,21.0831625,10.057891857142856,73.1859675,39.93864557142857,0.0019548999999999817,19.251388428571428,8.423919714285715,80.26452621428572,31.35418214285714,0.0017169499999999394
2018-05-06,1,0.7938398,3.0022802,0.72926164,13.329938714285715,24.846627428571427,51.20003771428571,89.45372985714286,1.0047825428571429,1.008810442857143,0.034615714285714284,9,0.2925221,0.7885118,2.661171,14.319466714285713,27.453630857142855,41.11497542857143,87.10256714285715,1.0036811285714287,1.0081328,0.0032228571428571428,122,0.2081928,0.90367085,4.838267,13.895124,26.749659714285713,42.670706714285714,88.252008,1.0040212714285714,1.0083383428571429,0.035045712857142856,20.322391857142854,12.854535714285714,65.46135735714286,45.58130128571429,0.002158535714285703,20.886548785714282,13.134164142857141,64.10877128571428,45.98759171428573,0.0022258357142856955,19.08828307142857,11.516688714285712,70.32688378571429,38.25369214285715,0.002013950000000042
2018-05-13,0,0.0,0.0,0.0,13.745919428571428,23.278860857142856,56.992092285714286,93.29132714285716,1.0041638857142856,1.0081608714285715,0.16678714685714288,16,0.53660226,1.032843,4.7309704,14.65325942857143,25.680180285714282,47.162676,90.19635057142857,1.0032254285714286,1.0074199571428573,0.038640000142857144,117,0.2711734,0.92497694,4.6399775,14.473157714285716,24.98655485714286,48.980800571428574,91.03941214285715,1.0035319285714286,1.0076110857142857,0.06169571442857143,19.729856285714288,10.513397142857144,70.01010635714286,42.05861157142857,0.0020395785714285575,20.166719857142855,11.026920857142853,68.67951328571428,43.03367457142857,0.0020972642857143287,18.512390142857143,9.532941428571428,75.14170971428572,36.29923485714287,0.0019984928571429306
2018-05-20,0,0.0,0.0,0.0,15.557939642857145,22.56100914285714,64.03542542857143,96.55649371428571,1.0020352242857142,1.0059902428571428,1.6327428314285712,5,0.011788284,0.34313163,1.4784282,16.47092542857143,24.60202885714286,53.70765442857142,92.98300571428571,1.0011743857142856,1.0054293142857142,0.6825742714285715,89,0.017322121,0.7455255,3.5295556,16.270010857142857,24.130284,55.33382114285714,94.25664214285715,1.0014672857142857,1.0056281714285713,0.7426442642857143,20.200147428571427,7.860273142857142,74.79523164285715,38.922821000000006,0.002080442857142817,20.536477142857144,8.131103428571429,73.34533007142856,39.27535128571429,0.002127464285714309,19.059474392857144,7.003069499999997,80.29595957142857,32.52106828571428,0.001977509285714274
2018-05-27,0,0.0,0.0,0.0,10.697156542857144,21.49322057142857,57.45045928571428,92.33207285714286,1.00641,1.0100365285714286,0.08691428542857142,4,0.022852968,0.34880796,1.1827426,11.09860672857143,23.925898857142858,48.451675,91.99932414285715,1.0053348714285715,1.0094256285714285,0.04791857471428572,83,0.028049285,0.7587018,3.2916079,11.218693357142858,23.128779857142856,50.920502285714285,91.57913157142858,1.0057211285714287,1.0095833,0.04995714429999999,17.173736607142857,11.910086499999998,71.24981692857143,40.65862928571429,0.0019310857142856852,17.512252792857144,12.827292128571429,70.22549957142857,43.547649142857146,0.002045378571428502,16.095188557142855,10.796064028571426,74.89126607142857,34.88161357142858,0.0018132642857142667
2018-06-03,3,0.9822019,13.891211,2.187785,11.438790428571428,22.13955257142857,50.909679999999994,93.81886714285714,1.0060389714285713,1.0100777857142857,0.007447142714285713,5,0.21498933,0.6484798,1.4784282,12.199406142857143,24.23110542857143,42.91339642857143,91.10587214285714,1.0051331285714284,1.0094376571428572,0.001674285717142857,85,0.21385564,0.88882643,3.3709238,12.086094571428571,23.62836157142857,44.32403371428571,91.65513014285715,1.0054467714285715,1.0096164428571428,0.0021985714285714286,17.857228071428572,11.542266999999999,67.98958192857143,47.331096428571435,0.0020848357142856377,18.215255785714284,12.031699285714286,67.00963428571428,48.192475714285706,0.002152264285714356,16.7891715,10.700762142857142,72.36427357142857,42.90918714285715,0.002019407142857199
2018-06-10,1,0.5806195,1.2749654,0.72926164,14.2613395,22.367218285714284,65.60056657142857,95.80825000000002,1.0044952,1.0084922142857142,0.22891428414285714,4,0.3464026,0.77839136,1.1827426,15.051335,24.934914714285714,56.527088285714285,93.06927714285715,1.0034112142857141,1.0075288571428571,0.20045571144285715,99,0.80212194,1.1322793,3.9261348,14.853641999999999,24.163525999999997,58.23442871428572,93.69729128571429,1.0037954571428571,1.0077980285714285,0.1527128617142857,19.508584,9.309883999999998,75.96586,35.462862571428566,0.0020012857142857055,19.993124857142856,9.883579714285714,74.79818271428572,36.54218885714286,0.0020588214285715,18.314278892857143,8.105878785714284,80.7044082857143,30.207683428571443,0.0019985071428570977
2018-06-17,1,0.35529214,0.6698272,0.72926164,14.136714285714286,23.680485142857144,58.48025257142857,95.71003771428572,1.0061143428571429,1.010031157142857,0.09333999957142858,4,0.4300469,0.8911564,1.1827426,14.773228142857144,25.748770714285715,51.753642285714285,93.05958571428572,1.0051998142857144,1.0093996142857142,0.009614286,83,0.35720062,0.94565076,3.2916079,14.636082285714286,25.11253142857143,52.481163428571435,94.1316537142857,1.0055358,1.0096267571428572,0.021939999814285713,19.87430685714286,10.476449142857144,73.30640857142856,41.65049028571427,0.0020454785714285606,20.26099942857143,10.975542571428571,72.406614,41.30594342857143,0.0020998999999999324,18.908599714285714,9.543770857142858,77.09514514285715,37.229785142857146,0.0019584071428571104
2018-06-24,0,0.0,0.0,0.0,12.554901071428572,21.991986999999998,59.01419414285714,94.94956928571428,1.0080922285714287,1.0115409285714285,0.19799856571428573,2,0.17582136,0.48522896,0.5913713,13.391021785714287,24.427194000000004,49.739453857142855,93.04600628571428,1.0070289000000001,1.0109106857142858,0.028237143,71,0.07800698,0.79890853,2.8157127,13.155521785714285,23.627982,52.115737,93.82044071428572,1.0074176571428572,1.0111189714285713,0.07236999857142858,18.391751892857144,10.472460214285714,72.96808885714286,41.70470371428572,0.0018506571428570373,18.909107892857143,11.036172214285717,71.39273007142857,43.30655242857143,0.0019408928571428286,17.273444035714284,9.437085928571426,76.9818817142857,35.93537514285713,0.00172434999999993
2018-07-01,0,0.0,0.0,0.0,12.474304214285715,22.223776714285716,54.385744571428575,92.79659142857143,1.0044501428571428,1.008397042857143,0.06142999942857143,0,0.0,0.0,0.0,13.678649785714285,24.567831857142856,45.27706942857143,89.10758771428571,1.0034739,1.0077161428571428,0.03303571424285714,79,0.36222503,0.9463154,3.1329763,13.239410357142857,23.808685142857144,47.709491285714286,90.859917,1.0038349142857144,1.0079724857142858,0.02596714304285714,18.52404775,10.569274785714287,69.28470414285714,43.15042571428571,0.0020687857142857036,19.12324082142857,10.889182071428571,67.19232857142858,43.830518285714284,0.0021211214285714597,17.349040464285714,9.749472500000001,73.59116800000001,38.41084685714286,0.0019734500000000432
2018-07-08,0,0.0,0.0,0.0,11.266597285714285,24.15665114285714,45.809456571428576,87.93538742857143,1.0043036,1.0082052000000001,0.010747142857142858,2,0.4755176,0.9467835,0.5913713,11.850272071428572,26.107417571428574,38.86340028571429,87.39230642857144,1.0035812142857143,1.0076884571428573,0.0,78,0.51704586,1.0068607,3.0933182,11.732347714285714,25.48383442857143,40.53938057142857,87.42980642857142,1.0038429142857141,1.0078936857142857,0.0008342857142857143,18.60809107142857,13.751486714285717,63.9845935,46.89042585714285,0.002025385714285788,18.978844821428574,14.257145500000002,63.12785335714287,48.52890614285715,0.0020536214285714616,17.711624214285713,12.890053857142854,66.872422,42.125930857142855,0.0019508000000000303
2018-07-15,1,0.9247817,8.864048,0.72926164,11.954502642857141,22.95249742857143,51.41517014285714,90.71012285714286,1.0054464428571428,1.0093024142857143,0.2349128575714286,2,0.6674357,1.5264481,0.5913713,12.762058642857143,25.33961257142857,44.480681000000004,88.74790328571429,1.0046662714285715,1.0085623,0.08530571428571429,66,0.19841863,0.8676791,2.617423,12.742867642857144,24.671456714285714,45.727658000000005,88.48781571428572,1.004906242857143,1.0087957285714286,0.12096857572857142,18.70716217857143,11.92858907142857,67.10773685714287,42.76015771428571,0.001944742857142856,19.050835607142858,12.577553928571428,66.61429214285715,44.26722228571428,0.001948014285714228,17.453500035714285,10.997994785714289,71.0626465,39.29495271428572,0.0019279857142857626
2018-07-22,0,0.0,0.0,0.0,11.205178214285715,23.377027285714288,49.204767571428576,92.33890685714286,1.0065177857142857,1.0105474142857143,0.007392857428571429,1,0.3629722,0.6839622,0.29568565,12.140385285714286,25.467450714285714,42.59695371428571,90.96263514285714,1.0055704142857143,1.0099187,0.00020571428571428572,61,0.13579488,0.82755315,2.4191334,11.85956257142857,24.754930714285713,44.518015142857145,91.78151428571428,1.0059356857142858,1.010142,0.0017671428571428573,18.30724664285714,12.895368142857143,68.14976471428571,47.263499142857135,0.002103157142857137,18.803918,13.327065428571428,66.77979442857142,48.36568142857143,0.0021741428571429022,17.29110275,12.171849071428573,70.77183721428571,43.134139285714284,0.0020148142857142615
2018-07-29,1,0.73048747,2.2071714,0.72926164,10.659014,22.236851285714287,49.793751,91.56760071428572,1.007099842857143,1.0116164142857145,0.051968572857142854,3,0.7469321,1.7697291,0.88705695,11.599722857142856,24.523101714285712,42.25691414285715,89.19330714285715,1.0060782285714285,1.0109542428571427,0.007459999714285715,71,0.58778435,1.0381835,2.8157127,11.327152857142858,23.765864999999998,43.974489285714284,90.2059577142857,1.0064477428571428,1.0111917,0.022408570857142856,17.546508928571427,12.43871214285714,67.0902235,46.23146842857142,0.002371978571428568,18.061412285714283,12.923378857142856,65.72511064285715,46.936393,0.002438007142857135,16.447932642857143,11.577837285714287,70.68067585714286,41.77384971428572,0.002258285714285768
2018-08-05,0,0.0,0.0,0.0,13.548945857142858,22.57309814285714,60.65448042857143,93.18722657142858,1.0026507857142857,1.0065313571428571,1.4015329085714285,3,0.71113247,1.5965732,0.88705695,14.558471714285714,24.95584542857143,52.681915142857136,90.06832485714287,1.0016546714285715,1.005705957142857,0.3475885714285714,78,0.83649415,1.1770422,3.0933182,14.329393642857143,24.311610857142856,53.927150857142856,90.40004771428572,1.0020073571428572,1.0059732857142856,0.4834571577142857,19.32050225,9.982217214285713,72.16359928571428,36.472896857142864,0.001982964285714206,19.757158571428572,10.397373714285715,71.37512000000001,37.38640971428573,0.0020256428571427954,18.061022,9.024152285714283,76.9208535,32.53274614285715,0.0019402857142857277
2018-08-12,0,0.0,0.0,0.0,14.07003342857143,23.631269142857143,55.56350642857143,91.83704442857142,1.0035979142857143,1.0078170857142859,1.0923171828528573,0,0.0,0.0,0.0,14.516374857142855,26.179491428571428,46.601515285714285,89.40499642857142,1.0027243428571428,1.0072037142857142,0.91576139,67,0.41515648,0.9640843,2.6570811,14.538582714285713,25.473550142857142,48.71576028571428,89.82427742857143,1.0030048714285713,1.0073975857142856,0.85640436,20.00606642857143,10.93496742857143,69.27001885714286,41.10851714285715,0.0021963571428571527,20.34793314285714,11.663116571428572,68.00325585714285,42.80348114285714,0.0022396857142856774,18.850651285714285,9.561235714285713,73.70027542857142,36.27353799999999,0.0021095857142857666
2018-08-19,1,0.81203085,3.3289664,0.72926164,11.982748857142857,22.069179,55.71473928571429,94.55865514285713,1.0064074,1.010229214285714,0.8923057142857144,7,0.94828886,2.961336,2.0697997,13.43861192857143,24.73423114285714,45.313976714285715,89.39302714285714,1.0050971142857144,1.0092851285714286,0.4753042864285714,68,0.37430492,0.94737405,2.696739,13.108555285714285,24.001665142857146,47.412083571428575,90.47736585714286,1.0055359571428573,1.0095442285714287,0.4834243014285714,18.555110214285715,10.89310985714286,68.94472471428571,43.06528228571428,0.002004135714285704,19.086421535714287,11.295619214285711,67.35350192857143,44.07905042857142,0.002094007142857124,17.02596392857143,10.086430142857141,75.1366972142857,38.84391585714285,0.0019109071428570212
2018-08-26,0,0.0,0.0,0.0,12.18528542857143,23.57077057142857,51.65237771428571,89.97522928571428,1.0059047571428572,1.0102589857142859,0.27581571414285716,3,0.54496616,1.0915618,0.88705695,14.202898285714285,26.275787428571427,40.53072042857143,83.40975142857143,1.0046462,1.0093236142857143,0.020155714285714284,62,0.25535575,0.8918688,2.4587915,13.491633857142856,25.484034857142856,43.21658914285714,86.31001214285713,1.0050909285714285,1.0096727857142858,0.036590000000000004,19.487834357142855,11.992401,64.76330064285713,43.093422999999994,0.002290928571428652,20.239342857142855,12.072889142857141,61.97023592857143,42.879031,0.0023387071428571105,17.878028,11.385485142857142,70.81380349999999,38.322851571428565,0.002177114285714321
2018-09-02,0,0.0,0.0,0.0,13.161812857142857,22.654867857142857,57.184467999999995,92.39634485714285,1.0056787714285715,1.0098759857142858,0.11223856928571428,2,0.20799617,0.5260534,0.5913713,14.636867142857142,25.750845714285713,44.83570657142857,86.41451857142856,1.0043821142857143,1.008796757142857,0.02358857142857143,74,0.7265734,1.1065942,2.9346867,14.194815571428572,24.783237857142858,48.04572528571428,88.71116485714286,1.0048518,1.0091468142857143,0.03701142914285715,19.489026714285714,10.588422285714286,68.37844507142857,40.66543957142858,0.0021475071428571635,20.19385642857143,11.113978571428571,65.62511257142856,41.57881199999999,0.002207321428571385,17.90834035714286,9.493055,74.79040642857143,35.211876857142855,0.002098607142857145
2018-09-09,0,0.0,0.0,0.0,12.00860157142857,24.742933142857144,40.78380285714286,88.26029000000001,1.0022694485714285,1.0074197999999999,0.10595000002857144,2,0.24353519,0.57204247,0.5913713,13.920628142857142,27.523376142857142,30.932048857142856,80.87654557142857,1.0012405114285714,1.0065802,0.1620714285714286,85,0.9206006,1.2563525,3.3709238,13.565992071428571,26.838976142857145,32.729584,82.49100785714286,1.0015476,1.0068352,0.10462428571428573,20.20248410714286,13.272984071428574,57.61029592857143,49.76142385714286,0.002643799999999974,20.722002142857143,13.602748,55.90429721428571,49.944496714285705,0.0026698442857142624,18.375767357142855,12.734331571428573,64.52204642857143,47.47648714285715,0.0025751757142856713
2018-09-16,0,0.0,0.0,0.0,14.0332425,23.320813714285716,55.998994999999994,91.03393285714286,1.0013097042857144,1.0060871,1.964157204285714,6,0.8825859,2.2140002,1.7741139,16.08689657142857,26.450256285714286,45.65513214285714,83.21706828571429,0.9998877114285715,1.0050369857142858,1.2606514580000001,111,0.99596196,1.4787521,4.40203,15.433467285714286,25.587742285714285,47.30207371428571,85.098035,1.0003634057142856,1.0053981285714286,1.0528571722857143,20.510604785714285,10.154274999999998,66.20005435714285,37.795961285714284,0.0025173614285715074,21.26857642857143,10.363359714285714,64.43610021428572,37.56193614285715,0.0025746371428571613,18.67702810714286,9.287571214285716,73.51646392857143,35.034937857142864,0.0023886978571427964
2018-09-23,1,0.9603134,17.116598,0.72926164,17.166285857142856,24.086591428571428,65.32736342857143,96.82118085714286,1.0010823714285715,1.0051550428571427,2.900778571428571,2,0.3072008,0.6590584,0.5913713,18.196171142857143,26.013214428571427,59.040894428571434,94.10145142857142,1.0001534228571427,1.0043839714285714,1.2118699971428573,93,0.6632843,1.064637,3.6881871,17.941223142857144,25.445556714285715,59.645596857142856,95.11630814285715,1.0004667285714286,1.0046566714285714,1.632452782857143,21.693389928571428,7.504333571428571,77.3809525,35.470711285714295,0.0020949714285714016,22.104692785714285,7.817043285714284,76.57117292857143,35.06055699999999,0.0021152742857143414,20.626438642857142,6.920305571428571,81.07427214285715,31.493817428571433,0.002036335714285631
2018-09-30,2,0.921865,5.712874,1.4585233,16.827209571428572,26.653577428571428,54.92408742857143,89.01236285714286,1.0001996085714286,1.0045284285714287,0.4470914185714286,5,0.6710694,1.3320171,1.4784282,18.84867657142857,29.641366285714287,43.369795571428575,79.79460128571428,0.9987502285714286,1.0033368857142857,0.10824428285714285,121,0.93904126,1.2326111,4.7986093,18.15535614285714,28.700104000000003,46.029385285714284,83.21965771428572,0.9992783557142858,1.0038023142857144,0.056944287142857146,23.42773007142857,10.544747857142863,64.6245215,37.19027242857143,0.0022619792857143106,24.245021428571427,10.792689714285718,61.58219842857143,36.424805714285704,0.0022933285714285545,21.7403935,9.826367857142856,71.96822514285715,34.08827542857143,0.0021644100000000055
2018-10-07,1,0.5223627,1.0673769,0.72926164,17.66755914285714,25.41975185714286,62.04300785714286,90.87839999999998,1.0010684428571428,1.0051945142857144,1.301918572857143,3,0.38082236,0.802398,0.88705695,19.40731385714286,28.174020000000002,52.46041,84.11444371428571,0.9996042228571429,1.0041986857142857,1.22361,127,0.9259948,1.2092787,5.0365567,18.896392714285717,27.527492,53.471386571428575,85.73182714285714,1.0000673057142857,1.0045548714285715,0.8802500285714286,23.21194235714286,8.631099285714281,69.60160685714285,32.26044057142857,0.002243782857142884,23.790666928571433,8.766706142857142,68.28742685714286,31.65403371428571,0.0022972314285714113,21.5436555,7.752192714285719,76.46070392857142,28.835392142857124,0.002063035714285788
2018-10-14,1,0.39616767,0.74860555,0.72926164,18.3718,27.152731714285714,54.11220457142857,89.30713142857142,0.9999573085714285,1.004648757142857,0.7134042884285715,5,0.66356325,1.3131626,1.4784282,20.212201857142855,30.179848857142854,43.54062914285714,78.91348657142858,0.9986148085714286,1.003674857142857,0.028902857857142857,134,0.88468957,1.1640021,5.3141623,19.71895914285714,29.712276,43.712329571428576,80.9294287142857,0.9989707142857143,1.0039754857142857,0.10113000088571429,24.71561757142857,9.993316857142858,62.32087914285714,37.21709914285713,0.0025023857142857375,25.196025357142855,9.967647,61.22705785714286,35.372857428571436,0.0025300242857142496,22.762265857142857,8.780931714285714,71.709668,35.19492685714285,0.002345724285714279
2018-10-21,0,0.0,0.0,0.0,17.756931714285717,24.217991285714284,67.84376714285715,94.72897342857142,0.9989488414285714,1.0032012571428572,4.081848457142857,2,0.2018539,0.51822066,0.5913713,19.456180999999997,26.526075285714285,60.04410385714285,89.05254014285715,0.9977381771428571,1.002167657142857,2.3059357,134,0.70956403,1.070907,5.3141623,19.031616285714286,26.093989857142855,59.865264857142854,89.88649271428572,0.99813618,1.0024316,2.0786028285714284,22.56280307142857,7.062373571428569,74.87587878571429,30.02122785714287,0.0021477099999999694,22.991128142857143,7.0698942857142875,74.548322,29.008436285714303,0.002214739999999993,20.987461500000002,6.461059571428567,81.28637028571428,26.885206285714276,0.0021262078571429033
2018-10-28,1,0.5714433,1.2386696,0.72926164,16.875401,25.58652157142857,60.72560171428571,92.64282942857143,0.9984977071428572,1.0032522571428573,3.0765657171428566,3,0.3946218,0.8227829,0.88705695,18.068307285714287,27.535683857142857,56.84764785714286,89.461262,0.9976340885714287,1.0025355514285714,2.4764586142857143,116,0.18830624,0.8934374,4.6003194,17.711709285714285,27.061327285714288,56.657310571428575,89.81835257142858,0.99791007,1.0027883771428572,2.3070571414285714,22.38651828571429,9.349618000000003,73.23783157142857,33.161042,0.0024391535714285983,22.80199557142857,9.46737657142857,73.15445492857143,32.613614142857145,0.0024507314285713844,21.230961285714287,8.71112057142857,76.68421557142857,31.917227714285723,0.002377275000000012
2018-11-04,0,0.0,0.0,0.0,17.672363142857144,25.766475142857143,62.76094128571429,92.81100857142857,0.9994280642857143,1.0036750428571428,2.4567413397142857,4,0.63474524,1.2763149,1.1827426,18.955788857142856,27.982422000000003,55.86669128571429,87.85110071428572,0.9979540371428571,1.0028298285714285,1.1003556914285715,135,0.6524698,1.0493959,5.3538203,18.665488285714286,27.502820714285715,55.60261585714285,88.90192428571429,0.9984039814285713,1.0031198142857143,1.18906855,23.0841545,8.837332428571429,72.25227007142857,33.299308428571436,0.0023579164285714715,23.46910542857143,9.026633142857147,71.858896,31.984409428571432,0.0024378957142857094,21.71941914285714,8.094111999999999,77.78597492857143,30.050067285714285,0.002123489285714264
2018-11-11,1,0.7014318,1.9545557,0.72926164,16.21035757142857,21.159907428571426,78.74006371428571,96.28163485714286,1.0016513642857143,1.005342057142857,3.4248414214285714,3,0.48363346,0.9694473,0.88705695,17.706839214285715,23.14322771428571,71.20506185714285,92.30129628571429,1.0005531385714286,1.0042284142857143,4.316825513571429,113,0.21265367,0.90196246,4.4813457,17.270690857142856,22.589586571428573,72.88724642857143,93.31716214285714,1.0009189285714286,1.0045403428571429,3.5010498585714283,19.930138714285714,5.318895714285716,83.1022042857143,20.429915714285713,0.0018107071428571375,20.42503346428571,5.436388499999996,81.75317907142858,21.096234428571435,0.0018376378571428598,18.685132499999998,4.949549857142856,87.51084928571429,17.54157114285715,0.0018453464285713705
2018-11-18,0,0.0,0.0,0.0,18.473606571428572,26.22014957142857,62.56848814285714,93.71605714285714,1.0000432914285715,1.0039634857142856,1.310479985714286,5,0.7133275,1.4500747,1.4784282,19.768123,27.952213714285712,58.05545971428571,89.01352628571429,0.9988676757142857,1.0031427857142856,1.0221257328571427,160,0.97889096,1.2723365,6.3452682,19.339346714285714,27.33301242857143,58.98049428571429,90.2663,0.9993208657142857,1.0034253142857144,0.8895599828571429,23.336179571428573,7.993665714285715,74.62339714285714,31.285805714285708,0.0020522242857143325,23.860168357142854,8.184090714285713,73.534493,30.95806657142858,0.0021375549999999577,22.34687807142857,7.746542999999999,78.14227264285714,31.147568999999997,0.0019600971428570535
2018-11-25,0,0.0,0.0,0.0,16.956747857142858,21.766836714285716,79.452444,94.57029642857142,1.0021413142857143,1.0054126428571428,4.184697145714286,3,0.38536507,0.80905133,0.88705695,18.555467714285715,23.275390714285717,74.1272797142857,91.03948285714286,1.0011195142857143,1.0044762,4.410044142857143,208,0.9999667,1.5456995,8.248849,18.033224999999998,22.824746428571427,75.35316914285714,92.01107642857143,1.0014970085714285,1.004815442857143,3.9091728142857143,20.428985714285712,4.7915214285714285,83.68212278571428,16.657907285714288,0.0016592171428572167,20.915429214285716,4.719923000000001,82.58338128571428,16.91220314285715,0.001678342857142856,19.361792285714287,4.810088857142858,87.0113702142857,15.117852428571425,0.0016356642857142667
2018-12-02,1,0.81203,3.32895,0.72926164,16.74904957142857,24.963575285714285,58.98274457142857,92.99936928571428,0.9987334714285714,1.002864412857143,2.1940857137142857,6,0.74609184,1.4999939,1.7741139,17.82497742857143,26.36579657142857,55.654385,89.03610971428573,0.9979280714285714,1.0023246542857143,1.8738086294285716,181,0.8828927,1.1376725,7.178085,17.48957157142857,25.78230942857143,56.68970628571429,90.57094785714285,0.9982102228571429,1.0025613,1.896225642857143,21.6359405,8.29273785714286,73.63032707142857,33.88124157142857,0.002175538571428548,22.095387000000002,8.540819142857142,72.34524735714287,33.38172471428573,0.0021982914285714195,20.856312428571428,8.214525714285713,75.99105692857142,34.01662471428571,0.0020654707142857553
2018-12-09,3,0.9554632,6.5492396,2.187785,16.77834657142857,24.472652,64.87637114285714,95.26742057142857,0.9990128699999999,1.0025903,2.3528772142857144,4,0.4628548,0.94016474,1.1827426,18.237945571428572,26.402165142857143,61.127093714285714,91.93431228571428,0.9981059171428571,1.0017609814285715,2.1779114414285714,250,0.9989953,1.3462229,9.914482,17.853009857142858,25.713217571428572,62.167438714285716,92.65789642857143,0.9984069242857144,1.0020224657142858,1.9005614228571428,21.783113714285715,7.860207714285714,77.41266757142857,30.490457714285718,0.0018077707142856725,22.320055357142856,8.164219571428571,76.530703,30.80721857142857,0.0018275321428571911,20.625499285714284,7.694305428571429,80.07189585714286,30.391049428571435,0.0017887150000000518
2018-12-16,1,0.4403496,0.8451094,0.72926164,17.015019142857142,27.255432000000003,52.02243728571428,90.46494928571428,1.0044018,1.0083747571428572,0.23759857,5,0.548043,1.077309,1.4784282,18.08694014285714,28.77749657142857,49.180061,87.063142,1.0033221857142858,1.0075803285714284,0.05509428614285715,217,0.7385815,1.0642222,8.60577,17.668409142857143,28.320743999999998,49.540061428571434,88.27601728571429,1.0037242857142856,1.0078802857142857,0.08418571100000001,22.99457657142857,10.652334857142854,68.90803935714285,38.735955857142855,0.0020780000000000243,23.432218357142858,10.69055642857143,68.1216015,37.883081,0.0021290714285713275,22.13522557142857,10.24041285714286,71.24369328571429,38.442512,0.0019864785714286404
