,casos_2211308,p_rt1_2211308,p_inc100k_2211308,temp_min_2211308,temp_max_2211308,umid_min_2211308,umid_max_2211308,pressao_min_2211308,pressao_max_2211308,precip_tot_2211308,casos_2211001,p_rt1_2211001,p_inc100k_2211001,temp_min_2211001,temp_max_2211001,umid_min_2211001,umid_max_2211001,pressao_min_2211001,pressao_max_2211001,precip_tot_2211001,temp_mean_2211001,temp_amp_2211001,umid_mean_2211001,umid_amp_2211001,pressao_mean_2211001,temp_mean_2211308,temp_amp_2211308,umid_mean_2211308,umid_amp_2211308,pressao_mean_2211308
2013-06-09,2,0.35330313,9.556118,23.36705242857143,32.61311142857143,41.130225714285714,74.26666999999999,0.9981176642857142,1.0024397571428572,0.11093999714285716,66,0.08219943,7.6030297,23.064632,33.11260171428572,47.558457,91.62717714285714,0.9976760985714286,1.0016692428571428,0.2215814315714286,28.08861685714286,10.047969714285717,69.59281707142857,44.06872014285714,0.0019965721428570893,27.990081928571428,9.246058999999999,57.69844785714285,33.136444285714276,0.002161046428571456
2013-06-16,1,0.21139802,4.778059,23.653616857142858,31.691545714285716,43.20973714285714,73.95823057142857,0.99847562,1.002378442857143,0.19988999885714284,87,0.78024554,10.022176,24.392155142857145,32.48821985714286,49.649067571428574,81.72895314285714,0.9977963257142858,1.0014404285714285,0.38207713285714284,28.4401875,8.096064714285713,65.68901035714285,32.07988557142856,0.0018220514285713363,27.672581285714287,8.037928857142859,58.583983857142854,30.74849342857143,0.00195141142857147
2013-06-23,1,0.29656136,4.778059,23.948521428571432,33.59561585714285,37.37867085714286,71.66318385714285,0.9972666257142857,1.0018129571428571,0.4170600428571428,52,0.020982219,5.990266,23.53713528571429,33.23446657142857,44.61708928571428,86.96014628571427,0.9971105657142857,1.0011207714285715,0.32593571600000004,28.385800928571427,9.69733128571428,65.78861778571428,42.343056999999995,0.002005102857142893,28.772068642857143,9.647094428571421,54.52092735714285,34.284513,0.0022731657142857076
2013-06-30,3,0.8017337,14.334177,23.322453142857142,33.400778571428575,34.726673142857145,69.16773285714285,0.9973413471428572,1.0019717000000001,0.1055257142857143,45,0.008299471,5.1838837,23.378866857142857,33.334233285714284,43.32158271428572,87.40862357142858,0.9970387157142857,1.0013311285714284,0.23020714285714286,28.356550071428572,9.955366428571427,65.36510314285715,44.08704085714286,0.002146206428571329,28.36161585714286,10.078325428571432,51.947203,34.44105971428571,0.002315176428571486
2013-07-07,0,0.0,0.0,23.780591714285716,33.664904,32.047177142857144,62.600595285714284,0.9976535585714286,1.0024296142857143,0.04184285571428571,42,0.04520006,4.8382916,23.17802657142857,32.956307714285714,44.68620128571428,89.29843071428571,0.9974040828571429,1.0016541428571428,0.506645687,28.067167142857144,9.778281142857143,66.992316,44.61222942857143,0.0021250299999999722,28.722747857142856,9.884312285714284,47.323886214285714,30.55341814285714,0.0023880278571428715
2013-07-14,0,0.0,0.0,22.795959571428572,32.93126585714286,35.435404285714284,65.50872014285714,0.9987731514285715,1.0028347857142859,0.037047142857142855,62,0.89164513,7.14224,23.82775,34.235853142857145,36.493328,74.788091,0.9978730285714287,1.001930057142857,0.015455714285714286,29.031801571428574,10.408103142857144,55.6407095,38.294762999999996,0.0020285142857142113,27.863612714285715,10.13530628571429,50.472062214285714,30.07331585714286,0.0020308171428571886
2013-07-21,0,0.0,0.0,22.904009142857145,33.644217285714284,32.85181557142857,62.552630428571426,0.9976957042857143,1.0026946142857143,0.02394571428571429,37,0.1180169,4.2623043,23.506051142857142,34.601645142857144,35.92304757142857,83.87714971428571,0.9969044942857143,1.0017794428571427,0.1973114287142857,29.05384814285714,11.095594000000002,59.90009864285714,47.95410214285714,0.002437474285714225,28.274113214285713,10.740208142857139,47.702223,29.70081485714286,0.0024994549999999838
2013-07-28,0,0.0,0.0,23.980817285714288,34.83112871428572,27.844887,63.235001857142855,0.9983676357142858,1.0032535285714286,0.010025714285714285,49,0.49322897,5.6446733,23.517608428571428,35.32856042857143,33.16334842857143,85.20474914285714,0.9977386342857143,1.0025232857142856,0.13138000085714285,29.42308442857143,11.810952,59.18404878571428,52.04140071428571,0.002392325714285659,29.405973000000003,10.85031142857143,45.53994442857143,35.390114857142855,0.002442946428571402
2013-08-04,1,0.95434195,4.778059,21.54597257142857,33.572640285714286,30.080717142857143,67.00707128571428,0.9990468671428572,1.004048257142857,0.003542857,40,0.24923545,4.607897,23.28762371428571,35.470228,28.697336142857143,59.27156842857143,0.9979085228571429,1.0029663857142856,0.00031571428571428576,29.378925857142853,12.182604285714287,43.98445228571428,30.574232285714285,0.002528931428571357,27.55930642857143,12.026667714285715,48.54389421428571,36.926354142857136,0.0025006949999999417
2013-08-11,0,0.0,0.0,22.264639714285718,34.13621771428571,29.839859142857144,62.75472585714285,0.9966093928571428,1.0014790142857142,0.0,20,0.0016910136,2.3039484,23.761753571428574,35.280199,32.362379857142855,59.067267571428566,0.9956680642857142,1.0003425671428572,0.0037814285714285714,29.52097628571429,11.518445428571429,45.714823714285714,26.70488771428571,0.0023372514285714963,28.200428714285714,11.871577999999996,46.2972925,32.91486671428571,0.0024348107142856956
2013-08-18,0,0.0,0.0,24.024902285714287,35.24140285714286,28.143082285714286,61.19844442857143,0.9962481385714286,1.002000757142857,0.0004442857142857143,31,0.24623819,3.57112,24.712254,35.84872842857143,33.92348071428571,72.159214,0.9955397914285714,1.0010367,0.026122856857142857,30.280491214285714,11.136474428571425,53.041347357142854,38.235733285714296,0.002748454285714297,29.633152571428575,11.216500571428572,44.67076335714286,33.05536214285714,0.0028763092857142514
2013-08-25,0,0.0,0.0,22.850825714285715,34.73767057142857,29.005933714285714,66.899965,0.9968418214285714,1.0021339,0.00020571428571428572,23,0.19255657,2.6495407,24.514304142857146,35.47687642857143,33.85422714285714,63.22087042857142,0.9959036714285714,1.0009028,0.012785712857142858,29.995590285714286,10.962572285714284,48.53754878571428,29.366643285714282,0.0024995642857142952,28.794248142857143,11.886844857142858,47.952949357142856,37.89403128571428,0.00264603928571433
2013-09-01,0,0.0,0.0,23.758213714285716,35.158094285714284,27.019587285714287,57.68448414285714,0.9970556814285715,1.0028701857142857,0.0007585714285714285,38,0.91126144,4.377502,24.459015,36.151101571428576,33.50456328571429,68.77340214285714,0.9961246114285714,1.001798,0.03426857142857143,30.30505828571429,11.692086571428575,51.13898271428572,35.268838857142846,0.0028366942857142585,29.458154,11.399880571428568,42.35203571428571,30.66489685714285,0.0029072521428570863
2013-09-08,0,0.0,0.0,23.815333857142857,35.272683428571426,29.38102257142857,62.96652285714286,0.9967218685714286,1.0022572285714286,0.003034285714285714,32,0.6572442,3.6863174,24.668945428571426,36.34609142857143,32.580436,69.659025,0.9958999257142856,1.0012345571428571,0.005375714285714287,30.507518428571426,11.677146,51.1197305,37.078589,0.002667315714285745,29.544008642857143,11.45734957142857,46.17377271428572,33.58550028571429,0.0027676799999999946
2013-09-15,0,0.0,0.0,23.080413714285715,35.394588285714285,26.64464542857143,58.26971571428572,0.9963433700000001,1.0019405571428572,0.0,27,0.26849303,3.1103303,25.371355142857144,36.532405142857144,29.515177714285716,51.791332000000004,0.9952635771428572,1.0007285385714286,0.00013428571428571428,30.951880142857142,11.16105,40.65325485714286,22.276154285714288,0.0027324807142857233,29.237501,12.31417457142857,42.45718057142857,31.625070285714287,0.002798593571428587
2013-09-22,0,0.0,0.0,24.130240285714283,36.595507285714284,22.017144,55.90489171428572,0.9957483742857143,1.0018102571428573,0.0,19,0.04386066,2.188751,24.441475999999998,37.79571557142857,25.698801142857143,58.25234785714286,0.9948029414285714,1.0008386142857142,0.00041428571428571426,31.118595785714284,13.354239571428575,41.9755745,32.553546714285716,0.0030178364285713966,30.362873785714285,12.465267,38.961017857142856,33.88774771428572,0.003030941428571521
2013-09-29,0,0.0,0.0,25.457759285714285,37.44470628571429,24.75143957142857,59.982166428571425,0.9954348814285714,1.001570657142857,0.0016785714285714286,31,0.7043635,3.57112,24.471645,37.68303971428571,31.095733142857142,84.01957142857142,0.9952361628571429,1.0010828285714286,0.029391428571428572,31.077342357142854,13.211394714285714,57.55765228571428,52.92383828571428,0.0029233328571428574,31.45123278571429,11.986947000000004,42.366803,35.230726857142855,0.003067887857142848
2013-10-06,0,0.0,0.0,24.563071142857144,37.24463328571429,22.992326285714284,63.961279857142856,0.9951325428571429,1.0012149428571429,0.0,25,0.50779176,2.8799355,24.155718,37.90359942857143,27.528417285714287,80.022075,0.9946706414285714,1.0006831714285715,3e-05,31.029658714285716,13.747881428571432,53.77524614285714,52.49365771428572,0.0030062650000000635,30.90385221428572,12.68156214285715,43.47680307142857,40.96895357142857,0.003041199999999966
2013-10-13,0,0.0,0.0,24.81167185714286,34.926169,30.787852142857144,63.256843,0.9964130685714286,1.001889757142857,0.065011429,32,0.7721889,3.6863174,25.113255142857145,35.67010071428572,35.671780285714284,73.98686371428572,0.9955890199999999,1.0010213214285715,0.11172714714285714,30.391677928571433,10.556845571428571,54.829322000000005,38.315083428571434,0.00271615071428577,29.86892042857143,10.114497142857143,47.022347571428575,32.468990857142856,0.0027383442857142337
2013-10-20,0,0.0,0.0,24.77723028571429,36.826778,25.44536842857143,62.588997428571425,0.9947683100000001,1.0007462285714286,0.001872857142857143,14,0.018469734,1.6127639,25.17899,37.64631000000001,29.494220285714285,72.22741385714286,0.99406538,0.9998120542857143,0.004647142857142857,31.412650000000003,12.467320000000008,50.86081707142857,42.73319357142858,0.0028733371428571464,30.802004142857143,12.049547714285708,44.01718292857143,37.14362899999999,0.0029889592857142433
2013-10-27,0,0.0,0.0,25.855333714285713,36.68315785714286,25.709476714285717,56.53320728571428,0.9950078085714286,1.0007082571428572,0.03248285714285714,17,0.10859304,1.9583561,25.50177,36.95557985714286,33.00597885714286,77.114785,0.9945045171428571,1.0000189414285714,0.16309857142857145,31.22867492857143,11.453809857142858,55.06038192857143,44.10880614285714,0.002757212142857124,31.269245785714286,10.827824142857146,41.121342,30.823730571428566,0.002850224285714298
2013-11-03,0,0.0,0.0,25.658259714285716,36.07018157142857,30.418184857142858,61.53255171428572,0.9938441371428571,0.9993291142857144,0.022112857000000003,19,0.43839443,2.188751,25.09236357142857,36.208988999999995,36.37069314285714,81.9668192857143,0.9932664328571429,0.9988154057142857,0.24850428721428572,30.650676285714283,11.116625428571425,59.16875621428572,45.59612614285715,0.002774486428571421,30.86422064285714,10.411921857142854,45.97536828571429,31.11436685714286,0.002742488571428614
2013-11-10,0,0.0,0.0,24.720716,33.876120571428565,40.52656328571429,72.442375,0.9945105,0.99929909,1.1885371427428573,28,0.9297268,3.2255278,24.64075114285714,35.13016614285714,42.40824242857143,86.08313628571429,0.9936315842857143,0.9984761057142857,0.9022785857142858,29.88545864285714,10.489415000000001,64.24568935714285,43.67489385714286,0.0024222607142856956,29.298418285714284,9.155404571428566,56.484469142857144,31.91581171428571,0.0023942949999999907
2013-11-17,0,0.0,0.0,25.275054714285716,34.666180714285716,37.11207985714286,64.23444514285714,0.9947341571428572,0.9994968085714285,0.019015714285714285,12,0.074413896,1.382369,24.948634285714288,34.28679985714286,43.29303914285715,85.36828928571428,0.9940111571428571,0.9989347314285715,0.43187427142857143,29.617717071428572,9.338165571428572,64.33066421428572,42.075250142857136,0.0024617871428571636,29.970617714285716,9.391126,50.6732625,27.12236528571428,0.002381325714285676
2013-11-24,0,0.0,0.0,25.29384942857143,34.52842485714286,34.990875714285714,65.08911528571429,0.9937004085714286,0.9986352442857144,0.3965428571428572,25,0.72397363,2.8799355,24.966051285714286,34.787205,42.47553657142857,77.21713171428571,0.9930702871428572,0.9978355342857144,1.2917699972857142,29.876628142857143,9.821153714285714,59.846334142857145,34.74159514285714,0.0023826235714285993,29.911137142857143,9.234575428571429,50.0399955,30.09823957142857,0.002467417857142884
2013-12-01,0,0.0,0.0,24.595467857142857,33.27710857142857,44.041881428571436,75.698879,0.99328269,0.9984312142857144,0.6552714285714286,16,0.27172652,1.8431587,24.296517571428573,33.83639085714286,49.183775000000004,92.01108285714285,0.9926478000000001,0.9977014157142856,0.5804342862857144,29.066454214285717,9.539873285714286,70.59742892857143,42.82730785714285,0.0025268078571427655,28.936288214285714,8.681640714285713,59.87038021428572,31.65699757142857,0.0025742621428571644
2013-12-08,0,0.0,0.0,25.559984285714286,34.87193557142857,35.327850142857145,64.41408014285715,0.9952723114285715,1.0002167928571428,0.09192286000000001,23,0.7013053,2.6495407,24.86316785714286,35.31497171428571,40.950091,83.25901457142857,0.9949739371428572,0.9995438757142857,0.15193999457142857,30.089069785714287,10.451803857142853,62.10455278571428,42.308923571428565,0.0022849692857142556,30.21595992857143,9.311951285714287,49.870965142857145,29.08623,0.002472240714285645
2013-12-15,0,0.0,0.0,25.095615714285714,34.72359314285715,35.049483714285714,64.78162485714286,0.9950099828571428,1.0000696242857143,0.11100856857142857,15,0.21479996,1.7279613,24.855490714285715,35.75556742857143,38.65982771428571,82.34522785714286,0.9944228728571429,0.9993051599999999,0.1250228572857143,30.305529071428573,10.900076714285717,60.502527785714285,43.68540014285715,0.0024411435714284946,29.90960442857143,9.627977428571434,49.915554285714286,29.732141142857145,0.0025298207142857576
2013-12-22,0,0.0,0.0,23.78166428571429,29.97909114285714,60.411772142857146,87.934248,0.9943798985714285,0.9984319328571428,2.5794371851428575,4,0.00063125516,0.46078968,23.909144571428573,29.97909557142857,69.22839814285715,95.15116071428572,0.9937643057142856,0.9979003285714285,3.457874251428571,26.94412007142857,6.069950999999996,82.18977942857143,25.922762571428578,0.002068011428571437,26.880377714285714,6.197426857142851,74.17301007142856,27.52247585714285,0.0020260171428571616
2013-12-29,0,0.0,0.0,24.609941857142854,34.20026957142857,39.43935928571428,74.38722585714287,0.9954076028571429,1.00004549,0.1451,17,0.68022317,1.9583561,24.855120142857142,34.818455285714286,42.63520485714286,88.14991699999999,0.9944696142857143,0.9991701199999999,0.17798571714285716,29.836787714285713,9.963335142857144,65.39256092857143,45.51471214285713,0.0023502528571427983,29.40510571428571,9.590327714285717,56.91329257142857,34.947866571428584,0.0023189435714285334
2014-01-05,0,0.0,0.0,24.84607385714286,34.39037214285714,36.57104342857143,66.798244,0.99536729,0.9997740071428571,0.16988571785714285,38,0.9998771,4.377502,24.104121571428575,34.516562428571426,43.81055571428572,87.87450142857142,0.9947315400000001,0.9991002271428572,0.23574713857142854,29.310342,10.412440857142851,65.84252857142857,44.0639457142857,0.0021843435714285486,29.618223,9.54429828571428,51.68464371428571,30.22720057142857,0.0022033585714285597
2014-01-12,0,0.0,0.0,23.802246142857143,31.995413714285714,46.12787185714286,83.25650342857143,0.9958369757142858,1.0003361142857143,0.7122200014285714,37,0.9895253,4.2623043,23.036054142857143,32.244162,54.65344157142857,96.06086128571428,0.9955756542857143,0.9998383471428571,2.826754371428571,27.64010807142857,9.20810785714286,75.35715142857143,41.40741971428571,0.0021313464285714345,27.89882992857143,8.193167571428571,64.69218764285715,37.12863157142858,0.0022495692857142924
2014-01-19,0,0.0,0.0,23.893332285714287,32.29286414285714,49.39417671428571,85.00745028571428,0.997381907142857,1.0016678714285714,0.5808128992857143,41,0.88922644,4.723094,23.294268,31.606322857142857,62.839152,97.03122571428571,0.9973200685714286,1.0010397,2.3385473142857145,27.45029542857143,8.312054857142858,79.93518885714286,34.19207371428571,0.001859815714285673,28.093098214285714,8.399531857142854,67.2008135,35.61327357142857,0.002142982142857186
2014-01-26,0,0.0,0.0,23.449872714285714,30.765769000000002,53.21705000000001,84.67090942857143,0.9964825642857144,1.0005666371428572,3.008830001428571,37,0.5087864,4.2623043,23.509294714285716,30.836020285714284,63.69972257142857,95.70075999999999,0.9962689571428571,0.9999309085714286,1.866675755,27.1726575,7.326725571428568,79.70024128571428,32.001037428571415,0.0018309757142857541,27.10782085714286,7.315896285714288,68.94397971428572,31.453859428571427,0.0020420364285714254
2014-02-02,0,0.0,0.0,23.260659428571426,31.39749557142857,50.20744214285714,82.94739628571428,0.99523778,0.9999722228571428,0.53019003,43,0.6832997,4.953489,23.044433571428574,30.868181571428572,64.23721542857143,97.74710271428572,0.9955213642857144,0.9994665114285715,1.5770856685714285,26.956307571428574,7.823747999999998,80.99215907142857,33.509887285714285,0.0019725735714285486,27.329077499999997,8.136836142857145,66.57741921428571,32.73995414285714,0.002367221428571431
2014-02-09,0,0.0,0.0,23.344561,31.8156,51.349400714285714,87.60262857142857,0.9953035585714286,0.9997225785714285,0.8883485957142857,65,0.9912651,7.487832,23.232186428571428,30.912698142857145,66.36789,96.96120571428571,0.9954473185714285,0.999198,2.5500942314285715,27.07244228571429,7.680511714285718,81.66454785714285,30.59331571428571,0.0018753407142857448,27.5800805,8.471039000000001,69.47601464285714,36.25322785714285,0.00220950999999997
2014-02-16,0,0.0,0.0,23.298592714285714,29.850075714285712,62.17541514285715,90.38668342857143,0.9957798671428572,1.0000101928571428,1.992754322857143,45,0.43135738,5.1838837,23.097220285714286,30.046547857142855,69.56138257142857,98.51345214285713,0.9951798385714286,0.9994092857142858,4.388706985714285,26.57188407142857,6.949327571428569,84.03741735714286,28.952069571428567,0.0021147235714286117,26.574334214285713,6.5514829999999975,76.28104928571429,28.211268285714283,0.002115162857142805
2014-02-23,0,0.0,0.0,22.590476,30.208056,57.18038542857143,89.66439085714286,0.9960923771428571,0.99986785,1.4718714314285715,59,0.72867155,6.7966475,23.023555285714284,30.898323857142856,64.394282,98.77804057142858,0.99555337,0.9991916642857143,2.2948414280000002,26.96093957142857,7.874768571428572,81.5861612857143,34.38375857142857,0.001819147142857136,26.399265999999997,7.61758,73.42238814285714,32.484005428571436,0.0018877364285714293
2014-03-02,0,0.0,0.0,23.299905142857142,31.762878,52.27343,84.73748685714286,0.9954604385714286,0.9996329457142857,0.37621856942857146,49,0.34206218,5.6446733,23.642883285714284,31.761483285714284,62.95991214285714,97.432341,0.9950439600000001,0.9989072928571429,1.1581199985714286,27.702183285714284,8.1186,80.19612657142856,34.47242885714285,0.0019316664285713991,27.53139157142857,8.462972857142859,68.50545842857143,32.46405685714286,0.0020862535714285535
2014-03-09,0,0.0,0.0,22.823272857142857,30.126303428571426,62.92717414285715,94.72096371428572,0.9970204342857143,1.0006347514285714,2.5093914285714285,55,0.5782274,6.335858,23.074083285714288,29.995108285714284,71.58553342857142,98.53233942857142,0.9964163985714285,1.000027742857143,1.9265298714285717,26.534595785714288,6.921024999999997,85.05893642857143,26.946805999999995,0.0018056721428572065,26.474788142857143,7.303030571428568,78.82406892857144,31.79378957142857,0.0018071585714285465
2014-03-16,0,0.0,0.0,22.323730714285716,29.638026857142854,65.183453,93.09124142857142,0.9968889228571428,1.0008786,2.943858475714286,69,0.9191264,7.9486217,23.06052957142857,30.470511428571427,70.27111414285714,98.79376928571428,0.9959648528571429,1.0001457357142858,3.575755721428571,26.7655205,7.409981857142856,84.53244171428571,28.522655142857133,0.0020904414285714545,25.980878785714285,7.314296142857138,79.13734721428571,27.907788428571422,0.0019948385714286254
2014-03-23,0,0.0,0.0,23.125954714285715,32.02854228571429,56.464979285714286,89.46784142857143,0.99612152,1.0002835957142857,0.7569514268571428,65,0.7548259,7.487832,23.556858714285713,32.356162,62.464589714285715,98.79659357142857,0.9956876857142857,0.9996256928571429,1.1821357457142858,27.956510357142854,8.799303285714284,80.63059164285714,36.33200385714286,0.001969003571428596,27.577248500000003,8.902587571428572,72.96641035714286,33.00286214285715,0.0020810378571428645
2014-03-30,0,0.0,0.0,22.381090285714286,30.582981571428572,60.704117142857136,95.47847142857142,0.9965595028571429,1.001215857142857,1.2876514428571428,95,0.9922313,10.943755,22.966461285714285,31.147378,67.25100157142857,97.78401571428572,0.9961968800000001,1.000620657142857,2.267422852857143,27.056919642857142,8.180916714285715,82.51750864285714,30.53301414285714,0.002211888571428511,26.482035928571428,8.201891285714286,78.09129428571428,34.77435428571429,0.002328177142857102
2014-04-06,2,0.9779825,9.556118,22.314658142857144,30.455300285714287,62.24019128571429,95.19476285714286,0.9976474857142856,1.0013426571428572,1.9195757142857144,92,0.92225546,10.598163,23.281005999999998,31.055729285714285,67.9831642857143,98.41189842857143,0.9968763257142857,1.0007664142857142,3.1309028428571426,27.16836764285714,7.774723285714288,83.19753135714286,30.428734142857138,0.001945044285714237,26.384979214285714,8.140642142857143,78.71747707142858,32.95457157142857,0.0018475857142857821
2014-04-13,2,0.8598159,9.556118,22.801204285714284,31.126848428571428,58.905147428571425,94.57276328571427,0.9970138171428572,1.0018828142857144,1.30965287,89,0.6290671,10.25257,23.298135000000002,31.196943,67.459546,98.51425857142856,0.9964063457142858,1.0012498285714284,3.9463871,27.247539000000003,7.898807999999999,82.98690228571428,31.054712571428553,0.0024217414285713224,26.964026357142856,8.325644142857143,76.73895535714286,35.66761585714285,0.0024344985714285783
2014-04-20,0,0.0,0.0,22.728550285714284,31.410247571428574,55.358439714285716,92.76792985714285,0.9959731885714286,1.000727242857143,0.4694971528571429,135,0.9977672,15.551652,23.216400142857143,31.163831428571427,67.11934042857143,98.02096357142857,0.9955557014285714,1.0001445185714286,2.057195721428571,27.190115785714283,7.947431285714284,82.57015200000001,30.901623142857133,0.0022944085714285967,27.06939892857143,8.68169728571429,74.06318478571428,37.40949014285713,0.002377027142857202
2014-04-27,0,0.0,0.0,23.259242714285712,31.108594857142858,59.21792214285714,91.48699,0.9960914571428571,1.0011228428571428,0.6197742857142857,172,0.9999735,19.813955,23.680563714285714,30.711339000000002,70.73642285714286,98.65902714285714,0.9956243314285714,1.00045842,1.471534257142857,27.19595135714286,7.030775285714288,84.69772499999999,27.922604285714286,0.002417044285714265,27.183918785714283,7.849352142857146,75.35245607142858,32.269067857142865,0.0025156928571428705
2014-05-04,0,0.0,0.0,23.536080571428574,30.72281757142857,55.516426,82.43074,0.9974662442857143,1.0010528342857143,0.5987400005714286,174,0.9922439,20.044352,23.682857000000002,30.515956285714285,68.03669842857143,95.64595057142857,0.9969135785714285,1.000470357142857,2.378322870857143,27.099406642857144,6.833099285714283,81.8413245,27.609252142857144,0.001778389285714277,27.129449071428574,7.186736999999997,68.973583,26.914313999999997,0.001793295000000028
2014-05-11,0,0.0,0.0,23.564099857142857,32.65551785714286,47.35971442857143,83.15817228571429,0.9968733571428572,1.0012688571428572,0.28967855699999995,192,0.96130115,22.117905,23.913630714285716,30.943581571428574,67.96211771428571,97.20586928571429,0.9967773871428571,1.0009162285714286,0.7360428585714286,27.428606142857145,7.0299508571428575,82.58399349999999,29.243751571428575,0.00206942071428573,28.10980885714286,9.091418000000004,65.25894335714285,35.79845785714286,0.0021977499999999983
2014-05-18,0,0.0,0.0,23.975686285714286,32.330344000000004,47.16661257142857,79.41557342857142,0.9964999271428571,1.0008856799999999,0.15949999914285715,213,0.96731514,24.53705,23.925842285714285,31.38075057142857,63.76286714285714,96.01818285714285,0.9962764985714285,1.000343762857143,0.37214142857142857,27.65329642857143,7.454908285714286,79.890525,32.25531571428571,0.0020336321428572335,28.153015142857143,8.354657714285718,63.291093,32.24896085714285,0.002192876428571411
2014-05-25,1,0.96308726,4.778059,24.401454285714287,33.86747942857143,39.927783142857145,77.27174771428572,0.9967827842857143,1.0013165999999998,0.08640285714285713,193,0.5496968,22.233103,23.740038285714284,31.849029714285713,64.462892,97.62137,0.9967267657142856,1.0008897214285715,0.781238577142857,27.794534,8.108991428571429,81.042131,33.158478,0.0020814778571429104,29.134466857142858,9.466025142857141,58.59976542857143,37.34396457142858,0.0022669078571427304
2014-06-01,0,0.0,0.0,23.175890428571428,33.11043471428572,38.003988142857146,73.05403757142857,0.9970489485714286,1.001739442857143,0.06289143142857143,248,0.98564315,28.56896,23.297272,31.801657428571428,57.89531157142857,94.35376071428571,0.99695409,1.0009410714285714,0.81051143,27.549464714285712,8.504385428571428,76.12453614285714,36.45844914285714,0.001993490714285673,28.143162571428572,9.934544285714288,55.52901285714286,35.05004942857142,0.0023452471428571653
2014-06-08,0,0.0,0.0,24.47234242857143,34.778507714285716,32.80366285714286,64.03140614285715,0.9951523542857144,0.9996754414285715,0.0007157142857142857,245,0.93325675,28.223368,23.44259657142857,32.99129857142857,49.81324871428571,89.10444128571429,0.9951028085714285,0.99891794,0.008522857142857143,28.21694757142857,9.548702000000002,69.458845,39.291192571428574,0.0019075657142857416,29.625425071428573,10.306165285714286,48.4175345,31.22774328571429,0.002261543571428548
2014-06-15,0,0.0,0.0,23.529153,33.20475128571429,36.23080157142857,65.73929128571429,0.9984522485714286,1.0025935,0.0011485714285714287,198,0.07285425,22.80909,23.661215571428574,33.14133985714286,45.49677342857143,79.46505471428573,0.99780612,1.0016143285714285,0.039430002857142855,28.40127771428572,9.480124285714286,62.48091407142858,33.9682812857143,0.0019041042857142476,28.366952142857144,9.675598285714287,50.98504642857143,29.508489714285716,0.0020706257142856788
2014-06-22,0,0.0,0.0,23.805563714285714,33.63184028571429,34.551187000000006,70.34544842857143,0.9989102428571428,1.0034539,0.0030571428571428577,203,0.11387238,23.385077,24.012712714285716,32.985817857142855,47.05498642857143,82.22601428571429,0.99858267,1.002446742857143,0.03771571428571428,28.499265285714287,8.97310514285714,64.64050035714286,35.17102785714285,0.0019320364285715375,28.718702,9.826276571428576,52.44831771428572,35.794261428571424,0.0022718285714286024
2014-06-29,0,0.0,0.0,23.93252985714286,34.052625285714285,35.77720471428571,66.18572471428571,0.9983064442857142,1.0029681285714285,0.007834285571428571,165,0.00920536,19.007574,24.292157857142858,33.46672242857143,44.75318214285714,76.49571571428571,0.9977002414285714,1.0020288285714287,0.049274286,28.879440142857142,9.174564571428572,60.624448928571425,31.742533571428567,0.002164293571428666,28.992577571428573,10.120095428571425,50.98146471428571,30.408520000000003,0.0023308421428571147
2014-07-06,0,0.0,0.0,24.144496285714286,34.48065185714286,28.86250357142857,58.242889142857145,0.9987632528571428,1.0037118857142857,3.285714285714286e-05,158,0.03546788,18.201193,23.287061285714287,33.31059928571428,42.97094728571428,83.65038185714286,0.9987156671428572,1.002917657142857,0.14383857428571428,28.298830285714285,10.023537999999995,63.310664571428575,40.67943457142858,0.002100994999999939,29.31257407142857,10.336155571428574,43.55269635714286,29.380385571428576,0.0024743164285714325
2014-07-13,0,0.0,0.0,23.233441714285714,33.93753042857143,30.346889285714287,61.524456,0.9992289757142857,1.0042593857142859,0.02734285842857143,180,0.6108343,20.735535,23.759661142857144,33.52862571428572,40.89242914285715,73.32531428571428,0.9988586399999999,1.0033226857142856,0.11995857142857143,28.644143428571432,9.768964571428572,57.10887171428571,32.43288514285714,0.002232022857142857,28.58548607142857,10.704088714285714,45.93567264285714,31.177566714285714,0.002515205000000076
2014-07-20,0,0.0,0.0,23.142678571428572,33.73921842857143,34.36785842857143,70.96254342857142,1.00040215,1.0051775285714286,0.015918571285714285,135,0.03812302,15.551652,23.842054,33.61263157142857,40.932772285714286,71.213832,0.9998392357142858,1.0041637142857143,0.006730000142857142,28.727342785714285,9.770577571428571,56.073302142857145,30.28105971428571,0.0021622392857142403,28.440948499999998,10.596539857142854,52.66520092857142,36.59468499999999,0.0023876892857143117
2014-07-27,0,0.0,0.0,23.090445428571428,33.85028914285714,28.869946142857142,63.301427857142855,0.9989096714285715,1.0041080857142857,0.009485714285714287,92,1.4650191e-05,10.598163,23.446533,34.32192114285714,36.381460714285716,67.72496428571428,0.9980226914285714,1.0030381428571429,0.011561428571428571,28.88422707142857,10.875388142857144,52.0532125,31.343503571428563,0.002507725714285758,28.470367285714286,10.759843714285715,46.085687,34.43148171428571,0.0025992071428571073
